Recid,Candidate Counter,Election Counter,Candidate Name,Candidate Party,Candidate Vote,Candidate Position,Candidate Female,Candidate Incumbent,Party Preference,Gender Preference,Incumbency Preference,Ward Counter,Election Year,Vacancies,Electorate,Turnout,Ballots,Total Party Preferences,Total Gender Preferences,Total Incumbency Preferences,BottomTier Counter,Ward Name,1971 Zone ID,1981 Zone ID,1991 Zone ID,2001 Zone ID,1968 Constituency ID,1983 Constituency ID,1997 Constituency ID,Ward Class,BottomTier Name,BottomTier Class,BottomTierType,TopTier Administrator,TopTier Name,County Name,Region Name,Country Name
302213,302434,88855,Smith I.,Lib,897,2,0,0,1,1,1,22101,1977,1,11710,50.2,5878,5873,5873,5873,739,Hoylake No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302211,302432,88855,Jackson D.,LAB,406,3,0,0,1,1,1,22101,1977,1,11710,50.2,5878,5873,5873,5873,739,Hoylake No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302223,302444,88858,Young K.,CON,1943,1,0,0,1,1,1,22102,1977,1,11473,35.9,4119,4119,4119,4119,739,Wallasey No.1 (Leasowe),,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302222,302443,88858,Wells C.,LAB,1793,2,0,1,1,1,1,22102,1977,1,11473,35.9,4119,4119,4119,4119,739,Wallasey No.1 (Leasowe),,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302220,302441,88858,Canning G.,Lib,250,3,0,0,1,1,1,22102,1977,1,11473,35.9,4119,4119,4119,4119,739,Wallasey No.1 (Leasowe),,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302221,302442,88858,Fishwick J.,NF,133,4,0,0,1,1,1,22102,1977,1,11473,35.9,4119,4119,4119,4119,739,Wallasey No.1 (Leasowe),,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302231,302452,88861,Frisby B.,CON,3150,1,0,0,1,1,1,22103,1977,1,12629,40,5052,5035,5035,5035,739,Wallasey No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302230,302451,88861,Cowderoy A.,LAB,1362,2,0,0,1,1,1,22103,1977,1,12629,40,5052,5035,5035,5035,739,Wallasey No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302232,302453,88861,Thomas N.,Lib,523,3,0,0,1,1,1,22103,1977,1,12629,40,5052,5035,5035,5035,739,Wallasey No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302240,302461,88864,Allison I.,CON,1951,1,0,0,1,1,1,22104,1977,1,7531,39.6,2982,2978,2978,2978,739,Wallasey No.3,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302241,302462,88864,Allman C.,LAB,873,2,0,1,1,1,1,22104,1977,1,7531,39.6,2982,2978,2978,2978,739,Wallasey No.3,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302242,302463,88864,Jenkins J.,Lib,154,3,0,0,1,1,1,22104,1977,1,7531,39.6,2982,2978,2978,2978,739,Wallasey No.3,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302251,302472,88867,Emberton M.,CON,5394,1,0,0,1,1,1,22105,1977,1,14399,55.4,7977,7975,7975,7975,739,Wallasey No.4,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302250,302471,88867,Bowes K.,Lib,2046,2,1,0,1,1,1,22105,1977,1,14399,55.4,7977,7975,7975,7975,739,Wallasey No.4,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302252,302473,88867,Lloyd B.,LAB,535,3,1,0,1,1,1,22105,1977,1,14399,55.4,7977,7975,7975,7975,739,Wallasey No.4,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302261,302482,88870,Porter K.,CON,3362,1,0,0,1,1,1,22106,1977,1,11468,38.5,4415,4410,4410,4410,739,Wallasey No.5,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302260,302481,88870,Laskier M.,LAB,647,2,0,0,1,1,1,22106,1977,1,11468,38.5,4415,4410,4410,4410,739,Wallasey No.5,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302262,302483,88870,Timothy J.,Lib,401,3,0,0,1,1,1,22106,1977,1,11468,38.5,4415,4410,4410,4410,739,Wallasey No.5,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302269,302490,88873,Gershman J.,LAB,1916,1,0,1,1,1,1,22107,1977,1,11400,36.8,4195,4184,4184,4184,739,Wallasey No.6,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302271,302492,88873,Kemble M.,CON,1829,2,1,0,1,1,1,22107,1977,1,11400,36.8,4195,4184,4184,4184,739,Wallasey No.6,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302272,302493,88873,Mawdsley P.,Lib,346,3,0,0,1,1,1,22107,1977,1,11400,36.8,4195,4184,4184,4184,739,Wallasey No.6,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302270,302491,88873,Harris R.,Comm,93,4,0,0,1,1,1,22107,1977,1,11400,36.8,4195,4184,4184,4184,739,Wallasey No.6,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302280,302501,88876,Smyth J.,CON,4840,1,0,1,1,1,1,22108,1977,1,11195,49.1,5497,5492,5492,5492,739,Wirral No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302281,302502,88876,Thomas R.,Lib,366,2,0,0,1,1,1,22108,1977,1,11195,49.1,5497,5492,5492,5492,739,Wirral No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302279,302500,88876,Durrant J.,LAB,286,3,0,0,1,1,1,22108,1977,1,11195,49.1,5497,5492,5492,5492,739,Wirral No.1,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302286,302507,88879,Burlinson F.,CON,3240,1,0,1,1,1,1,22109,1977,1,9578,44.4,4253,4251,4251,4251,739,Wirral No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302288,302509,88879,Ellis-Thomas H.,LAB,620,2,0,0,1,1,1,22109,1977,1,9578,44.4,4253,4251,4251,4251,739,Wirral No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
302287,302508,88879,Collins G.,Lib,391,3,0,0,1,1,1,22109,1977,1,9578,44.4,4253,4251,4251,4251,739,Wirral No.2,,,,,,,,,Wirral,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301426,301647,88598,Longworth P.,LAB,2116,1,0,1,1,1,1,22015,1981,1,9165,25.6,2346,2326,2326,2326,735,Huyton With Roby No.1,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301427,301648,88598,Simpson A.,CON,210,2,0,0,1,1,1,22015,1981,1,9165,25.6,2346,2326,2326,2326,735,Huyton With Roby No.1,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301436,301657,88601,Maguire J.,LAB,1891,1,0,0,1,1,1,22016,1981,1,9072,31.9,2894,2890,2890,2890,735,Huyton With Roby No.2,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301435,301656,88601,Easthope J.,CON,560,2,1,1,1,1,1,22016,1981,1,9072,31.9,2894,2890,2890,2890,735,Huyton With Roby No.2,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301434,301655,88601,Cottier D.,Lib,439,3,0,0,1,1,1,22016,1981,1,9072,31.9,2894,2890,2890,2890,735,Huyton With Roby No.2,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301445,301666,88604,Simpson W.,CON,1982,1,0,1,1,1,1,22017,1981,1,13559,34,4610,4603,4603,4603,735,Huyton With Roby No.3,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301444,301665,88604,O'Hara E.,LAB,1816,2,0,0,1,1,1,22017,1981,1,13559,34,4610,4603,4603,4603,735,Huyton With Roby No.3,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301443,301664,88604,Cottier L.,Lib,805,3,1,0,1,1,1,22017,1981,1,13559,34,4610,4603,4603,4603,735,Huyton With Roby No.3,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301454,301675,88607,Powell S.,LAB,2150,1,0,1,1,1,1,22018,1981,1,11211,28.5,3195,3185,3185,3185,735,Huyton With Roby No.4,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301453,301674,88607,Melia J.,Lib,518,2,0,0,1,1,1,22018,1981,1,11211,28.5,3195,3185,3185,3185,735,Huyton With Roby No.4,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301452,301673,88607,Forrester P.,CON,517,3,0,0,1,1,1,22018,1981,1,11211,28.5,3195,3185,3185,3185,735,Huyton With Roby No.4,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301464,301685,88610,King J.,LAB,2269,1,0,1,1,1,1,22019,1981,1,9231,31.2,2880,2864,2864,2864,735,Kirkby No.1,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301465,301686,88610,Welsh S.,Lib,495,2,1,0,1,1,1,22019,1981,1,9231,31.2,2880,2864,2864,2864,735,Kirkby No.1,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301463,301684,88610,Johnson K.,CON,100,3,0,0,1,1,1,22019,1981,1,9231,31.2,2880,2864,2864,2864,735,Kirkby No.1,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301475,301696,88613,Gallagher J.,LAB,2577,1,0,1,1,1,1,22020,1981,1,11167,32,3573,3564,3564,3564,735,Kirkby No.2,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301476,301697,88613,Sealey G.,Lib,741,2,0,0,1,1,1,22020,1981,1,11167,32,3573,3564,3564,3564,735,Kirkby No.2,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301474,301695,88613,Carraher J.,CON,246,3,0,0,1,1,1,22020,1981,1,11167,32,3573,3564,3564,3564,735,Kirkby No.2,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301484,301705,88616,Bundred G.,LAB,3781,1,0,1,1,1,1,22021,1981,1,14643,32.2,4715,4651,4651,4651,735,Kirkby No.3,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301485,301706,88616,McQuillan P.,Lib,592,2,0,0,1,1,1,22021,1981,1,14643,32.2,4715,4651,4651,4651,735,Kirkby No.3,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301486,301707,88616,Scott W.,CON,278,3,0,0,1,1,1,22021,1981,1,14643,32.2,4715,4651,4651,4651,735,Kirkby No.3,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301491,301712,88619,Howarth W.,LAB,1814,1,0,0,1,1,1,22022,1981,1,8748,36.6,3202,3190,3190,3190,735,Prescot,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301492,301713,88619,Hughes W.,CON,734,2,0,1,1,1,1,22022,1981,1,8748,36.6,3202,3190,3190,3190,735,Prescot,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301493,301714,88619,Sommerfield W.,Lib,642,3,0,0,1,1,1,22022,1981,1,8748,36.6,3202,3190,3190,3190,735,Prescot,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301499,301720,88622,Foulkes R.,LAB,2221,1,0,1,1,1,1,22023,1981,1,11880,32.6,3873,3773,3773,3773,735,Whiston No.1,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301500,301721,88622,Godden J.,CON,976,2,0,0,1,1,1,22023,1981,1,11880,32.6,3873,3773,3773,3773,735,Whiston No.1,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301501,301722,88622,Smith I.,Lib,576,3,0,0,1,1,1,22023,1981,1,11880,32.6,3873,3773,3773,3773,735,Whiston No.1,,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301507,301728,88625,Nolan M.,LAB,4158,1,0,0,1,1,1,22024,1981,1,14817,36.9,5467,5442,5442,5442,735,Whiston No.3 (Halewood),,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301506,301727,88625,Eva P.,CON,1284,2,0,0,1,1,1,22024,1981,1,14817,36.9,5467,5442,5442,5442,735,Whiston No.3 (Halewood),,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301515,301736,88628,Hodge H.,LAB,2317,1,1,0,1,1,1,22025,1981,1,11595,27,3131,3108,3108,3108,735,Whiston No.4 (Knowsley),,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301513,301734,88628,Cahill C.,CON,463,2,0,0,1,1,1,22025,1981,1,11595,27,3131,3108,3108,3108,735,Whiston No.4 (Knowsley),,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301514,301735,88628,Duffy C.,Lib,328,3,1,0,1,1,1,22025,1981,1,11595,27,3131,3108,3108,3108,735,Whiston No.4 (Knowsley),,,,,,,,,Knowsley,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301526,301747,88631,Doyle O.,LAB,2049,1,0,0,1,1,1,22026,1981,1,11385,33.5,3814,3792,3792,3792,736,Liverpool No.1 (Abercromby & St. James),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301525,301746,88631,Davies C.,Lib,1437,2,0,0,1,1,1,22026,1981,1,11385,33.5,3814,3792,3792,3792,736,Liverpool No.1 (Abercromby & St. James),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301527,301748,88631,O'Hara R.,Comm,158,3,0,0,1,1,1,22026,1981,1,11385,33.5,3814,3792,3792,3792,736,Liverpool No.1 (Abercromby & St. James),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301524,301745,88631,Cawson P.,CON,148,4,0,0,1,1,1,22026,1981,1,11385,33.5,3814,3792,3792,3792,736,Liverpool No.1 (Abercromby & St. James),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301619,301840,88658,Tyrer L.,Lib,3163,1,0,0,1,1,1,22035,1981,1,14728,46.1,6790,6772,6772,6772,736,Liverpool No.10 (Church),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301617,301838,88658,Bolton-Jones H.,CON,2284,2,0,1,1,1,1,22035,1981,1,14728,46.1,6790,6772,6772,6772,736,Liverpool No.10 (Church),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301618,301839,88658,Gee M.,LAB,1325,3,1,0,1,1,1,22035,1981,1,14728,46.1,6790,6772,6772,6772,736,Liverpool No.10 (Church),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301628,301849,88661,Rimmer H.,LAB,2161,1,0,0,1,1,1,22036,1981,1,10694,40.9,4374,4359,4359,4359,736,Liverpool No.11 (Clubmoor),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301627,301848,88661,Humphreys A.,Lib,1699,2,1,0,1,1,1,22036,1981,1,10694,40.9,4374,4359,4359,4359,736,Liverpool No.11 (Clubmoor),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301626,301847,88661,Costain S.,CON,499,3,0,0,1,1,1,22036,1981,1,10694,40.9,4374,4359,4359,4359,736,Liverpool No.11 (Clubmoor),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301635,301856,88664,Renilson S.,LAB,2230,1,1,0,1,1,1,22037,1981,1,12015,38.1,4578,4570,4570,4570,736,Liverpool No.12 (County),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301634,301855,88664,Jobling R.,Lib,1672,2,0,0,1,1,1,22037,1981,1,12015,38.1,4578,4570,4570,4570,736,Liverpool No.12 (County),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301636,301857,88664,Thomas W.,CON,668,3,0,1,1,1,1,22037,1981,1,12015,38.1,4578,4570,4570,4570,736,Liverpool No.12 (County),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301644,301865,88667,Fitzpatrick E.,CON,2119,1,0,1,1,1,1,22038,1981,1,13160,36.2,4764,4752,4752,4752,736,Liverpool No.13 (Croxteth),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301643,301864,88667,Burke F.,LAB,1577,2,0,0,1,1,1,22038,1981,1,13160,36.2,4764,4752,4752,4752,736,Liverpool No.13 (Croxteth),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301645,301866,88667,Jones T.,Lib,1056,3,0,0,1,1,1,22038,1981,1,13160,36.2,4764,4752,4752,4752,736,Liverpool No.13 (Croxteth),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301655,301876,88670,Evans M.,LAB,1622,1,1,1,1,1,1,22039,1981,1,7269,34.9,2537,2523,2523,2523,736,Liverpool No.14 (Dingle),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301654,301875,88670,Cawley J.,Lib,687,2,0,0,1,1,1,22039,1981,1,7269,34.9,2537,2523,2523,2523,736,Liverpool No.14 (Dingle),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301657,301878,88670,Watson J.,CON,168,3,0,0,1,1,1,22039,1981,1,7269,34.9,2537,2523,2523,2523,736,Liverpool No.14 (Dingle),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301656,301877,88670,Greig J.,Comm,46,4,0,0,1,1,1,22039,1981,1,7269,34.9,2537,2523,2523,2523,736,Liverpool No.14 (Dingle),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301664,301885,88673,Walsh J.,LAB,3167,1,0,0,1,1,1,22040,1981,1,16258,36.6,5950,5913,5913,5913,736,Liverpool No.15 (Dovecot),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301663,301884,88673,Smith G.,Lib,1850,2,0,0,1,1,1,22040,1981,1,16258,36.6,5950,5913,5913,5913,736,Liverpool No.15 (Dovecot),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301665,301886,88673,Walsh J.,CON,896,3,0,1,1,1,1,22040,1981,1,16258,36.6,5950,5913,5913,5913,736,Liverpool No.15 (Dovecot),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301674,301895,88676,Doran F.,Lib,1805,1,0,0,1,1,1,22041,1981,1,9700,33.4,3240,3230,3230,3230,736,Liverpool No.16 (Fairfield),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301675,301896,88676,Gorman S.,LAB,1056,2,0,0,1,1,1,22041,1981,1,9700,33.4,3240,3230,3230,3230,736,Liverpool No.16 (Fairfield),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301673,301894,88676,Davis M.,CON,369,3,1,0,1,1,1,22041,1981,1,9700,33.4,3240,3230,3230,3230,736,Liverpool No.16 (Fairfield),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301683,301904,88679,Roe W.,LAB,2347,1,0,0,1,1,1,22042,1981,1,11313,35.7,4039,4030,4030,4030,736,Liverpool No.17 (Fazakerley),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301681,301902,88679,Brown A.,CON,943,2,0,1,1,1,1,22042,1981,1,11313,35.7,4039,4030,4030,4030,736,Liverpool No.17 (Fazakerley),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301682,301903,88679,Fairhurst P.,Lib,740,3,1,0,1,1,1,22042,1981,1,11313,35.7,4039,4030,4030,4030,736,Liverpool No.17 (Fazakerley),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301695,301916,88682,Jennings A.,LAB,4409,1,0,0,1,1,1,22043,1981,2,18439,0,0,5307,5289,5289,736,Liverpool No.18 (Gillmoss),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301696,301917,88682,McManus T.,LAB,4212,2,0,0,0,0,0,22043,1981,2,18439,0,0,5307,5289,5289,736,Liverpool No.18 (Gillmoss),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301693,301914,88682,Farley J.,Lib,451,3,0,0,1,1,1,22043,1981,2,18439,0,0,5307,5289,5289,736,Liverpool No.18 (Gillmoss),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301694,301915,88682,Gore A.,CON,447,4,0,0,1,0,0,22043,1981,2,18439,0,0,5307,5289,5289,736,Liverpool No.18 (Gillmoss),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301697,301918,88682,Morgan J.,Lib,429,5,0,0,0,1,1,22043,1981,2,18439,0,0,5307,5289,5289,736,Liverpool No.18 (Gillmoss),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301692,301913,88682,Dougherty D.,CON,428,6,0,0,0,0,0,22043,1981,2,18439,0,0,5307,5289,5289,736,Liverpool No.18 (Gillmoss),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301708,301929,88685,Simey M.,LAB,1940,1,1,1,1,1,1,22044,1981,1,11110,30.1,3344,3324,3324,3324,736,Liverpool No.19 (Granby & Princes Park),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301705,301926,88685,Damsell A.,Lib,1041,2,0,0,1,1,1,22044,1981,1,11110,30.1,3344,3324,3324,3324,736,Liverpool No.19 (Granby & Princes Park),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301707,301928,88685,Palin A.,CON,277,3,0,0,1,1,1,22044,1981,1,11110,30.1,3344,3324,3324,3324,736,Liverpool No.19 (Granby & Princes Park),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301706,301927,88685,Munby S.,Comm,66,4,0,0,1,1,1,22044,1981,1,11110,30.1,3344,3324,3324,3324,736,Liverpool No.19 (Granby & Princes Park),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301533,301754,88634,Moss S.,CON,2968,1,0,1,1,1,1,22027,1981,1,14746,40.7,6002,5995,5995,5995,736,Liverpool No.2 (Aigburth),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301534,301755,88634,Scott G.,Lib,1826,2,0,0,1,1,1,22027,1981,1,14746,40.7,6002,5995,5995,5995,736,Liverpool No.2 (Aigburth),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301535,301756,88634,Smart B.,LAB,1201,3,0,0,1,1,1,22027,1981,1,14746,40.7,6002,5995,5995,5995,736,Liverpool No.2 (Aigburth),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
